file,type,split,frames,sampling_rate,sec
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000557.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000558.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000559.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000560.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000561.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000562.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000563.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000564.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000565.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000566.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000567.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000568.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000569.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000570.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000571.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000572.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000573.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000574.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000575.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000576.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000577.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000578.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000579.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000580.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000581.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000582.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000583.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000584.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000585.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000586.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000587.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000588.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000589.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000590.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000591.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000592.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000593.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000594.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000595.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000596.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000597.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000598.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000599.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000600.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000601.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000602.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000603.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000604.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000605.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000606.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000607.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000608.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000609.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000610.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000611.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000612.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000613.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000614.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000615.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000616.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000617.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000618.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000619.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000620.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000621.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000622.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000623.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000624.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000625.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000626.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000627.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000628.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000629.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000630.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000631.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000632.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000633.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000634.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000635.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000636.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000637.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000638.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000639.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000640.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000641.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000642.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000643.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000644.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000645.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000646.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000647.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000648.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000649.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000650.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000651.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000652.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000653.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000654.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000655.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000656.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000657.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000658.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000659.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000660.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000661.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000662.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000663.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000664.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000665.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000666.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000667.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000668.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000669.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000670.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000671.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000672.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000673.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000674.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000675.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000676.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000677.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000678.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000679.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000680.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000681.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000682.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000683.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000684.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000685.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000686.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000687.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000688.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000689.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000690.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000691.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000692.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000693.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000694.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000695.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000696.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000697.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000698.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000699.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000700.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000701.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000702.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000703.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000704.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000705.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000706.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000707.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000708.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000709.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000710.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000711.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000712.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000713.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000714.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000715.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000716.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000717.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000718.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000719.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000720.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000721.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000722.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000723.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000724.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000725.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000726.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000727.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000728.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000729.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000730.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000731.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000732.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000733.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000734.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000735.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000736.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000737.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000738.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000739.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000740.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000741.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000742.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000743.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000744.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000745.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000746.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000747.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000748.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000749.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000750.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000751.wav,ToyConveyor,train,160000,16000,10.0
/media/hiroki/working/datasets/DCASE2/add_dev_data/ToyConveyor/train/normal_id_05_00000752.wav,ToyConveyor,train,160000,16000,10.0
